match_id,match_name,teamInnings,battingPos,batsmanName,dismissal,runs,balls,4s,6s,SR,out/not_out
T20I # 2315,Gibraltar Vs Luxembourg,Luxembourg,9,Milad Momend, b Bruce,0,3,0,0,0.00,out
T20I # 2315,Gibraltar Vs Luxembourg,Luxembourg,10,Harpal Virdee,not out ,1,1,0,0,100.00,not_out
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,1,Nalin Nipiko,c Samra b Lukies,8,8,1,0,100.00,out
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,2,Patrick Matautaava(c),c Doctora b Smith,5,9,0,0,55.55,out
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,3,Andrew Mansale,lbw b Lukies,0,1,0,0,0.00,out
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,4,Jarryd Allan ,c Smith b Huzaifa Mohammed,36,35,4,0,102.85,out
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,5,Joshua Rasu, b Smith,0,1,0,0,0.00,out
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,6,Junior Kaltapau,c Myott b Huzaifa Mohammed,7,16,0,0,43.75,out
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,7,Ronald Tari,c Podosky b Sirah,23,26,1,0,88.46,out
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,8,Jamal Vira,c  b Myott,3,12,0,0,25.00,out
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,9,Simpson Obed,c  Russ b Sirah,3,4,0,0,75.00,out
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,10,Williamsing Nalisa,run out (PodoskyMyott),1,2,0,0,50.00,out
T20I # 2163,Vanuatu Vs Philippines,Vanuatu,11,Darren Wotu,not out ,3,3,0,0,100.00,not_out
T20I # 2163,Vanuatu Vs Philippines,Philippines,1,Arashdeep Samra,c Wotu b Rasu,1,7,0,0,14.28,out
T20I # 2163,Vanuatu Vs Philippines,Philippines,2,Grant Russ , b Rasu,0,4,0,0,0.00,out
T20I # 2163,Vanuatu Vs Philippines,Philippines,3,Jordan Alegre,c Mansale b Nalisa,30,29,1,1,103.44,out
T20I # 2163,Vanuatu Vs Philippines,Philippines,4,Daniel Smith(c),c  Allan b Nalisa,26,28,2,0,92.85,out
T20I # 2163,Vanuatu Vs Philippines,Philippines,5,Josef Doctora,not out ,12,22,1,0,54.54,not_out
T20I # 2163,Vanuatu Vs Philippines,Philippines,6,Miggy Podosky,not out ,28,16,1,2,175.00,not_out
T20I # 2149,Scotland Vs Germany,Scotland,1,George Munsey,c  Richardson b Ghulam Ahmadi,29,20,4,1,145.00,out
T20I # 2149,Scotland Vs Germany,Scotland,2,Ollie Hairs, b Sahir Naqash,73,36,8,5,202.77,out
T20I # 2149,Scotland Vs Germany,Scotland,3,Matthew Cross ,c  Richardson b Blignaut,10,10,1,0,100.00,out
T20I # 2149,Scotland Vs Germany,Scotland,4,Richie Berrington(c),c  Richardson b Klein,60,31,6,3,193.54,out
T20I # 2149,Scotland Vs Germany,Scotland,5,Brandon McMullen, b Sahir Naqash,8,8,0,0,100.00,out
T20I # 2149,Scotland Vs Germany,Scotland,6,Michael Leask,not out ,38,14,3,3,271.42,not_out
T20I # 2149,Scotland Vs Germany,Scotland,7,Chris Greaves,not out ,0,1,0,0,0.00,not_out
T20I # 2149,Scotland Vs Germany,Germany,1,Venkatraman Ganesan(c),c Greaves b Sharif,13,16,2,0,81.25,out
T20I # 2149,Scotland Vs Germany,Germany,2,Joshua van Heerden, b Leask,17,18,2,0,94.44,out
T20I # 2149,Scotland Vs Germany,Germany,3,Michael Richardson ,c Munsey b Watt,8,8,1,0,100.00,out
T20I # 2149,Scotland Vs Germany,Germany,4,Faisal Mubashir,c Currie b Watt,0,1,0,0,0.00,out
T20I # 2149,Scotland Vs Germany,Germany,5,Sahir Naqash,c Watt b Main,10,8,2,0,125.00,out
T20I # 2149,Scotland Vs Germany,Germany,6,Dylan Blignaut,not out ,6,7,0,0,85.71,not_out
T20I # 2149,Scotland Vs Germany,Germany,7,Sachin Mandy,c  Cross b Main,4,5,1,0,80.00,out
T20I # 2149,Scotland Vs Germany,Germany,8,Dieter Klein, b Sharif,0,2,0,0,0.00,out
T20I # 2149,Scotland Vs Germany,Germany,9,Muslim Yar,not out ,1,1,0,0,100.00,not_out
T20I # 2161,Austria Vs Denmark,Austria,1,Navin Wijesekera, b Laegsgaard,2,8,0,0,25.00,out
T20I # 2161,Austria Vs Denmark,Austria,2,Iqbal Hossain,lbw b Laegsgaard,20,6,3,1,333.33,out
T20I # 2161,Austria Vs Denmark,Austria,3,Razmal Shigiwal(c),c  b Laegsgaard,6,8,1,0,75.00,out
T20I # 2161,Austria Vs Denmark,Austria,4,Armaan Randhawa,c Abdullah Mahmood b Saud Munir,28,45,1,0,62.22,out
T20I # 2161,Austria Vs Denmark,Austria,5,Shahil Momin,c Laegsgaard b Abdullah Mahmood,16,27,0,0,59.25,out
T20I # 2161,Austria Vs Denmark,Austria,6,Mehar Cheema ,c  b Laegsgaard,8,9,1,0,88.88,out
T20I # 2161,Austria Vs Denmark,Austria,7,Jaweed Sadran,c Thanikaithasan b Ahmad,4,5,1,0,80.00,out
T20I # 2161,Austria Vs Denmark,Austria,8,Umair Tariq,c  b Saud Munir,3,6,0,0,50.00,out
T20I # 2161,Austria Vs Denmark,Austria,9,Abdullah Akbarjan,not out ,7,4,1,0,175.00,not_out
T20I # 2161,Austria Vs Denmark,Austria,10,Sahel Zadran,c Thanikaithasan b Saud Munir,0,2,0,0,0.00,out
T20I # 2161,Austria Vs Denmark,Denmark,1,Nicolaj Laegsgaard,lbw b Nathwani,2,3,0,0,66.66,out
T20I # 2161,Austria Vs Denmark,Denmark,2,Taranjit Bharaj(c), b Umair Tariq,8,5,2,0,160.00,out
T20I # 2161,Austria Vs Denmark,Denmark,3,Abdul Hashmi ,not out ,30,27,5,0,111.11,not_out
T20I # 2161,Austria Vs Denmark,Denmark,4,Saif Ahmad,not out ,53,41,7,1,129.26,not_out
T20I # 2376,Zimbabwe Vs Kenya,Zimbabwe,1,Sikandar Raza(c),c Ngoche b Odhiambo,82,48,1,8,170.83,out
T20I # 2376,Zimbabwe Vs Kenya,Zimbabwe,2,Tadiwanashe Marumani,c Obuya b Ngoche,27,22,1,3,122.72,out
T20I # 2376,Zimbabwe Vs Kenya,Zimbabwe,3,Sean Williams,c Ngoche b Mutua,60,26,4,5,230.76,out
T20I # 2376,Zimbabwe Vs Kenya,Zimbabwe,4,Innocent Kaia,st  Karim b Ngoche,18,8,1,2,225.00,out
T20I # 2376,Zimbabwe Vs Kenya,Zimbabwe,5,Luke Jongwe,not out ,15,8,0,1,187.50,not_out
T20I # 2376,Zimbabwe Vs Kenya,Zimbabwe,6,Ryan Burl,not out ,9,8,1,0,112.50,not_out
T20I # 2376,Zimbabwe Vs Kenya,Kenya,1,Collins Obuya,lbw b Ngarava,0,2,0,0,0.00,out
T20I # 2376,Zimbabwe Vs Kenya,Kenya,2,Pushkar Sharma,st  Madande b Sikandar Raza,21,33,2,0,63.63,out
T20I # 2376,Zimbabwe Vs Kenya,Kenya,3,Sukhdeep Singh,c Kaia b Ngarava,15,13,3,0,115.38,out
T20I # 2376,Zimbabwe Vs Kenya,Kenya,4,Irfan Karim ,not out ,35,34,3,0,102.94,not_out
T20I # 2376,Zimbabwe Vs Kenya,Kenya,5,Sachin Bhudia,c Jongwe b Burl,13,15,2,0,86.66,out
T20I # 2376,Zimbabwe Vs Kenya,Kenya,6,Nelson Odhiambo, b Sikandar Raza,2,3,0,0,66.66,out
T20I # 2376,Zimbabwe Vs Kenya,Kenya,7,Shem Ngoche,c Sikandar Raza b Burl,1,3,0,0,33.33,out
T20I # 2376,Zimbabwe Vs Kenya,Kenya,8,Lucas Oluoch(c),c Ngarava b Williams,9,15,2,0,60.00,out
T20I # 2376,Zimbabwe Vs Kenya,Kenya,9,Francis Mutua,c Burl b Williams,0,2,0,0,0.00,out
T20I # 2358,Nigeria Vs Kenya,Nigeria,1,Sulaimon Runsewe ,c Patel b Vraj Patel,8,7,1,0,114.28,out
T20I # 2358,Nigeria Vs Kenya,Nigeria,2,Daniel Ajekun,c  Karim b Oluoch,2,9,0,0,22.22,out
T20I # 2358,Nigeria Vs Kenya,Nigeria,3,Ademola Onikoyi,c  b Vraj Patel,10,12,2,0,83.33,out
T20I # 2358,Nigeria Vs Kenya,Nigeria,4,Sesan Adedeji,c  Karim b Sharma,3,7,0,0,42.85,out
T20I # 2358,Nigeria Vs Kenya,Nigeria,5,Isaac Danladi,not out ,46,46,3,2,100.00,not_out
T20I # 2358,Nigeria Vs Kenya,Nigeria,6,Isaac Okpe,c Obuya b Vishil Patel,8,15,0,0,53.33,out
T20I # 2358,Nigeria Vs Kenya,Nigeria,7,Ridwan Abdulkareem,c Patel b Ngoche,2,5,0,0,40.00,out
T20I # 2358,Nigeria Vs Kenya,Nigeria,8,Prosper Useni,c  Karim b Odhiambo,37,19,2,3,194.73,out
T20I # 2358,Nigeria Vs Kenya,Kenya,1,Rushab Patel, b SA Okpe,32,38,3,1,84.21,out
T20I # 2358,Nigeria Vs Kenya,Kenya,2,Collins Obuya,c IO Okpe b Udekwe,6,9,1,0,66.66,out
T20I # 2358,Nigeria Vs Kenya,Kenya,3,Irfan Karim ,c  Runsewe b Aho,16,20,0,0,80.00,out
T20I # 2358,Nigeria Vs Kenya,Kenya,4,Sukhdeep Singh,c SA Okpe b Aho,13,15,1,0,86.66,out
T20I # 2358,Nigeria Vs Kenya,Kenya,5,Pushkar Sharma,c Adedeji b Abdulkareem,6,9,0,0,66.66,out
T20I # 2358,Nigeria Vs Kenya,Kenya,6,Nelson Odhiambo,c Abdulkareem b Useni,8,7,0,1,114.28,out
T20I # 2358,Nigeria Vs Kenya,Kenya,7,Lucas Oluoch(c),not out ,10,10,1,0,100.00,not_out
T20I # 2358,Nigeria Vs Kenya,Kenya,8,Shem Ngoche,not out ,23,11,1,2,209.09,not_out
T20I # 2210,Tanzania Vs Rwanda,Tanzania,1,Abhik Patwa(c),c  Ndikubwimana b Mugisha,45,37,1,4,121.62,out
T20I # 2210,Tanzania Vs Rwanda,Tanzania,2,Ivan Selemani,c Bimenyimana b Sebareme,37,18,6,1,205.55,out
T20I # 2210,Tanzania Vs Rwanda,Tanzania,3,Amal Rajeevan, b Akayezu,57,48,5,0,118.75,out
T20I # 2210,Tanzania Vs Rwanda,Tanzania,4,Kassim Nassoro,c Akayezu b Bimenyimana,9,10,1,0,90.00,out
T20I # 2210,Tanzania Vs Rwanda,Tanzania,5,Omary Kitunda ,c Manishimwe b Bimenyimana,1,3,0,0,33.33,out
T20I # 2210,Tanzania Vs Rwanda,Tanzania,6,Mohamed Issa,not out ,11,6,0,1,183.33,not_out
T20I # 2210,Tanzania Vs Rwanda,Rwanda,1,Didier Ndikubwimana(c) ,st  Kitunda b Nassoro,69,46,10,2,150.00,out
T20I # 2210,Tanzania Vs Rwanda,Rwanda,2,Kevin Irakoze,c Shaik Basha b Nkanya,60,33,7,3,181.81,out
T20I # 2210,Tanzania Vs Rwanda,Rwanda,3,Wilson Niyitanga,not out ,18,17,2,0,105.88,not_out
T20I # 2210,Tanzania Vs Rwanda,Rwanda,4,Orchide Tuyisenge, b Thakor,17,17,2,0,100.00,out
T20I # 2210,Tanzania Vs Rwanda,Rwanda,5,Israel Mugisha,not out ,0,0,0,0,-,not_out
T20I # 2222,Uganda Vs Tanzania,Uganda,1,Roger Mukasa,lbw b Yunusu Issa,8,6,2,0,133.33,out
T20I # 2222,Uganda Vs Tanzania,Uganda,2,Simon Ssesazi,c  b Thakor,14,24,1,0,58.33,out
T20I # 2222,Uganda Vs Tanzania,Uganda,3,Ronak Patel,c  b Thakor,45,31,6,1,145.16,out
T20I # 2222,Uganda Vs Tanzania,Uganda,4,Pascal Murungi,lbw b Nkanya,17,15,1,1,113.33,out
T20I # 2222,Uganda Vs Tanzania,Uganda,5,Alpesh Ramjani,c Kimote b Shaik Basha,4,4,0,0,100.00,out
T20I # 2222,Uganda Vs Tanzania,Uganda,6,Kenneth Waiswa,c  Kitunda b Shaik Basha,12,11,0,1,109.09,out
T20I # 2222,Uganda Vs Tanzania,Uganda,7,Brian Masaba(c),lbw b Jumbe,21,14,2,1,150.00,out
T20I # 2222,Uganda Vs Tanzania,Uganda,8,Cyrus Kakuru ,lbw b Kimote,2,3,0,0,66.66,out
T20I # 2222,Uganda Vs Tanzania,Uganda,9,Jonathan Ssebanja,c Thakor b Kimote,1,3,0,0,33.33,out
T20I # 2222,Uganda Vs Tanzania,Uganda,10,Siraje Nsubuga,not out ,1,2,0,0,50.00,not_out
T20I # 2222,Uganda Vs Tanzania,Uganda,11,David Wabwire, b Kimote,0,1,0,0,0.00,out
T20I # 2222,Uganda Vs Tanzania,Tanzania,1,Abhik Patwa(c),c Ramjani b Sebanja,10,6,2,0,166.66,out
T20I # 2222,Uganda Vs Tanzania,Tanzania,2,Ivan Selemani,c Mukasa b Wabwire,1,6,0,0,16.66,out
T20I # 2222,Uganda Vs Tanzania,Tanzania,3,Amal Rajeevan, b Wabwire,8,7,1,0,114.28,out
T20I # 2222,Uganda Vs Tanzania,Tanzania,4,Kassim Nassoro,c  Kakuru b Waiswa,18,26,3,0,69.23,out
T20I # 2222,Uganda Vs Tanzania,Tanzania,5,Shaik Basha,c Ssesazi b Ramjani,5,11,0,0,45.45,out
T20I # 2222,Uganda Vs Tanzania,Tanzania,6,Omary Kitunda ,c Waiswa b Masaba,12,17,0,1,70.58,out
T20I # 2222,Uganda Vs Tanzania,Tanzania,7,Salum Jumbe,lbw b Nsubuga,2,8,0,0,25.00,out
T20I # 2222,Uganda Vs Tanzania,Tanzania,8,SanjayKumar Thakor,c Waiswa b Masaba,22,13,4,0,169.23,out
T20I # 2222,Uganda Vs Tanzania,Tanzania,9,Ally Kimote, b Masaba,1,2,0,0,50.00,out
T20I # 2222,Uganda Vs Tanzania,Tanzania,10,Mohamed Issa,not out ,33,21,1,3,157.14,not_out
T20I # 2222,Uganda Vs Tanzania,Tanzania,11,Yalinde Nkanya,run out (RamjaniWabwire),0,2,0,0,0.00,out
T20I # 2305,Sierra Leone Vs Nigeria,Sierra Leone,1,George Ngegba(c),run out (Adedeji),1,6,0,0,16.66,out
T20I # 2305,Sierra Leone Vs Nigeria,Sierra Leone,2,Aruna Kainessie,c  Runsewe b IO Okpe,4,9,0,0,44.44,out
T20I # 2305,Sierra Leone Vs Nigeria,Sierra Leone,3,Ibrahim Kamara,c  Runsewe b IO Okpe,3,7,0,0,42.85,out
T20I # 2305,Sierra Leone Vs Nigeria,Sierra Leone,4,John Bangura ,not out ,17,28,1,0,60.71,not_out
T20I # 2305,Sierra Leone Vs Nigeria,Sierra Leone,5,Raymond Coker,c SA Okpe b Mohameed Taiwo,1,8,0,0,12.50,out
T20I # 2305,Sierra Leone Vs Nigeria,Sierra Leone,6,Yegbeh Jalloh,c Isesele b Mohameed Taiwo,0,1,0,0,0.00,out
T20I # 2305,Sierra Leone Vs Nigeria,Sierra Leone,7,Miniru Kpaka,c Udekwe b Mohameed Taiwo,0,1,0,0,0.00,out
T20I # 2305,Sierra Leone Vs Nigeria,Sierra Leone,8,Lansana Lamin, b IO Okpe,0,7,0,0,0.00,out
T20I # 2305,Sierra Leone Vs Nigeria,Sierra Leone,9,Abass Gbla,c Isesele b Mohameed Taiwo,6,5,0,1,120.00,out
T20I # 2305,Sierra Leone Vs Nigeria,Sierra Leone,10,George Sesay,c Adedeji b Udekwe,2,11,0,0,18.18,out
T20I # 2305,Sierra Leone Vs Nigeria,Sierra Leone,11,Chernoh Bah,c Ajekun b Isesele,5,8,1,0,62.50,out
T20I # 2305,Sierra Leone Vs Nigeria,Nigeria,1,Sulaimon Runsewe ,lbw b Sesay,5,5,0,0,100.00,out
T20I # 2305,Sierra Leone Vs Nigeria,Nigeria,2,Daniel Ajekun,not out ,21,20,1,0,105.00,not_out
T20I # 2305,Sierra Leone Vs Nigeria,Nigeria,3,Akhere Isesele,not out ,18,19,1,0,94.73,not_out
T20I # 2372,India Vs Australia,India,1,Yashasvi Jaiswal,c  Wade b Behrendorff,6,6,1,0,100.00,out
T20I # 2372,India Vs Australia,India,2,Ruturaj Gaikwad,not out ,123,57,13,7,215.78,not_out
T20I # 2372,India Vs Australia,India,3,Ishan Kishan ,c Stoinis b Richardson,0,5,0,0,0.00,out
T20I # 2372,India Vs Australia,India,4,Suryakumar Yadav(c),c  Wade b Hardie,39,29,5,2,134.48,out
T20I # 2372,India Vs Australia,India,5,Tilak Varma,not out ,31,24,4,0,129.16,not_out
T20I # 2372,India Vs Australia,Australia,1,Travis Head,c Ravi Bishnoi b Avesh Khan,35,18,8,0,194.44,out
T20I # 2372,India Vs Australia,Australia,2,Aaron Hardie,c  Ishan Kishan b Arshdeep Singh,16,12,3,0,133.33,out
T20I # 2372,India Vs Australia,Australia,3,Josh Inglis, b Ravi Bishnoi,10,6,2,0,166.66,out
T20I # 2372,India Vs Australia,Australia,4,Glenn Maxwell,not out ,104,48,8,8,216.66,not_out
T20I # 2372,India Vs Australia,Australia,5,Marcus Stoinis,c Yadav b Patel,17,21,2,0,80.95,out
T20I # 2372,India Vs Australia,Australia,6,Tim David,c Yadav b Ravi Bishnoi,0,1,0,0,0.00,out
T20I # 2372,India Vs Australia,Australia,7,Matthew Wade(c) ,not out ,28,16,3,1,175.00,not_out
T20I # 2360,Australia Vs India,Australia,1,Steven Smith,run out (Prasidh KrishnaMukesh Kumar),52,41,8,0,126.82,out
T20I # 2360,Australia Vs India,Australia,2,Matthew Short, b Ravi Bishnoi,13,11,3,0,118.18,out
T20I # 2360,Australia Vs India,Australia,3,Josh Inglis,c Jaiswal b Prasidh Krishna,110,50,11,8,220.00,out
T20I # 2360,Australia Vs India,Australia,4,Marcus Stoinis,not out ,7,6,0,0,116.66,not_out
T20I # 2360,Australia Vs India,Australia,5,Tim David,not out ,19,13,2,1,146.15,not_out
T20I # 2360,Australia Vs India,India,1,Yashasvi Jaiswal,c Smith b Short,21,8,2,2,262.50,out
T20I # 2360,Australia Vs India,India,2,Ruturaj Gaikwad,run out (Ellis Wade),0,0,0,0,-,out
T20I # 2360,Australia Vs India,India,3,Ishan Kishan ,c Short b Sangha,58,39,2,5,148.71,out
T20I # 2360,Australia Vs India,India,4,Suryakumar Yadav(c),c Hardie b Behrendorff,80,42,9,4,190.47,out
T20I # 2360,Australia Vs India,India,5,Tilak Varma,c Stoinis b Sangha,12,10,2,0,120.00,out
T20I # 2360,Australia Vs India,India,6,Rinku Singh,not out ,22,14,4,0,157.14,not_out
T20I # 2360,Australia Vs India,India,7,Axar Patel,c  b Abbott,2,6,0,0,33.33,out
T20I # 2360,Australia Vs India,India,8,Ravi Bishnoi,run out ( WadeAbbott),0,1,0,0,0.00,out
T20I # 2360,Australia Vs India,India,9,Arshdeep Singh,run out (SmithAbbott),0,0,0,0,-,out
T20I # 2360,Australia Vs India,India,10,Mukesh Kumar,not out ,0,0,0,0,-,not_out
T20I # 2304,Canada Vs Bermuda,Canada,1,Aaron Johnson,c Sabir b Outerbridge,15,13,2,1,115.38,out
T20I # 2304,Canada Vs Bermuda,Canada,2,Navneet Dhaliwal,c Douglas b Sabir,45,38,4,1,118.42,out
T20I # 2304,Canada Vs Bermuda,Canada,3,Pargat Singh,c Charles Trott b Sabir,9,18,0,0,50.00,out
T20I # 2304,Canada Vs Bermuda,Canada,4,Harsh Thaker,c Manders b Brangman,21,22,1,0,95.45,out
T20I # 2304,Canada Vs Bermuda,Canada,5,Nicholas Kirton,not out ,26,10,2,2,260.00,not_out
T20I # 2304,Canada Vs Bermuda,Canada,6,Dillon Heyliger,not out ,10,7,0,1,142.85,not_out
T20I # 2304,Canada Vs Bermuda,Bermuda,1,Kamau Leverock,c  b Dutta,23,23,1,1,100.00,out
T20I # 2304,Canada Vs Bermuda,Bermuda,2,Tre Manders,c Johnson b Thaker,1,3,0,0,33.33,out
T20I # 2304,Canada Vs Bermuda,Bermuda,3,Terryn Fray,st  Wijeyeratne b Saad Bin Zafar,30,35,2,2,85.71,out
T20I # 2304,Canada Vs Bermuda,Bermuda,4,Delray Rawlins(c),c Johnson b Dutta,1,4,0,0,25.00,out
T20I # 2304,Canada Vs Bermuda,Bermuda,5,Allan Douglas,c Heyliger b Gordon,22,13,1,2,169.23,out
T20I # 2304,Canada Vs Bermuda,Bermuda,6,Dominic Sabir,c  Wijeyeratne b Kaleem Sana,1,4,0,0,25.00,out
T20I # 2304,Canada Vs Bermuda,Bermuda,7,Zeko Burgess,c Kirton b Gordon,3,8,0,0,37.50,out
T20I # 2304,Canada Vs Bermuda,Bermuda,8,Charles Trott,not out ,3,5,0,0,60.00,not_out
T20I # 2304,Canada Vs Bermuda,Bermuda,9,Derrick Brangman,c Dhaliwal b Gordon,0,1,0,0,0.00,out
T20I # 2304,Canada Vs Bermuda,Bermuda,10,Sinclair Smith , b Kaleem Sana,1,2,0,0,50.00,out
T20I # 2304,Canada Vs Bermuda,Bermuda,11,Cejay Outerbridge,lbw b Kaleem Sana,0,3,0,0,0.00,out
T20I # 2166,Scotland Vs Austria,Scotland,1,George Munsey,lbw b Abdullah Akbarjan,132,61,15,6,216.39,out
T20I # 2166,Scotland Vs Austria,Scotland,2,Ollie Hairs,c Randhawa b Abdullah Akbarjan,23,12,2,2,191.66,out
T20I # 2166,Scotland Vs Austria,Scotland,3,Brandon McMullen,not out ,28,29,1,0,96.55,not_out
T20I # 2166,Scotland Vs Austria,Scotland,4,Richie Berrington(c),not out ,40,19,5,1,210.52,not_out
T20I # 2166,Scotland Vs Austria,Austria,1,Navin Wijesekera,c Berrington b Main,6,27,0,0,22.22,out
T20I # 2166,Scotland Vs Austria,Austria,2,Iqbal Hossain,c McMullen b Sharif,7,7,1,0,100.00,out
T20I # 2166,Scotland Vs Austria,Austria,3,Razmal Shigiwal(c),c  Mackintosh b Leask,7,10,1,0,70.00,out
T20I # 2166,Scotland Vs Austria,Austria,4,Armaan Randhawa,lbw b Leask,3,14,0,0,21.42,out
T20I # 2166,Scotland Vs Austria,Austria,5,Shahil Momin,c Greaves b Leask,4,6,0,0,66.66,out
T20I # 2166,Scotland Vs Austria,Austria,6,Mehar Cheema ,run out ( Mackintosh),6,6,1,0,100.00,out
T20I # 2166,Scotland Vs Austria,Austria,7,Umair Tariq,c Berrington b Main,3,3,0,0,100.00,out
T20I # 2166,Scotland Vs Austria,Austria,8,Jaweed Sadran, b Greaves,15,14,1,1,107.14,out
T20I # 2166,Scotland Vs Austria,Austria,9,Abdullah Akbarjan, b Greaves,3,8,0,0,37.50,out
T20I # 2166,Scotland Vs Austria,Austria,10,Sahel Zadran,c  Mackintosh b Sharif,0,5,0,0,0.00,out
T20I # 2166,Scotland Vs Austria,Austria,11,Amit	Nathwani,not out ,0,0,0,0,-,not_out
T20I # 2170,Japan Vs Philippines,Japan,1,ShiraiPatmore ,c Huzaifa Mohammed b Chohan,12,18,0,0,66.66,out
T20I # 2170,Japan Vs Philippines,Japan,2,Lachlan YamamotoLake,c Doctora b Smith,1,6,0,0,16.66,out
T20I # 2170,Japan Vs Philippines,Japan,3,Kendel KadowakiFleming(c),c Samra b Huzaifa Mohammed,19,28,2,0,67.85,out
T20I # 2170,Japan Vs Philippines,Japan,4,Ibrahim Takahashi,run out (Myott Russ),19,13,2,0,146.15,out
T20I # 2170,Japan Vs Philippines,Japan,5,Sabaorish Ravichandran,c Podosky b Myott,41,26,3,2,157.69,out
T20I # 2170,Japan Vs Philippines,Japan,6,Declan Suzuki,c  b Myott,9,16,0,0,56.25,out
T20I # 2170,Japan Vs Philippines,Japan,7,Reo SakuranoThomas,run out (Chohan Russ),7,5,1,0,140.00,out
T20I # 2170,Japan Vs Philippines,Japan,8,Wataru Miyauchi,c  Russ b Chohan,6,4,1,0,150.00,out
T20I # 2170,Japan Vs Philippines,Japan,9,Mian Siddique,run out (Myott Russ),1,2,0,0,50.00,out
T20I # 2170,Japan Vs Philippines,Japan,10,Piyush Kumbhare,not out ,0,1,0,0,0.00,not_out
T20I # 2170,Japan Vs Philippines,Japan,11,Ryan Drake,not out ,2,1,0,0,200.00,not_out
T20I # 2170,Japan Vs Philippines,Philippines,1,Arashdeep Samra, b Suzuki,25,27,5,0,92.59,out
T20I # 2170,Japan Vs Philippines,Philippines,2,Grant Russ ,not out ,43,52,3,0,82.69,not_out
T20I # 2170,Japan Vs Philippines,Philippines,3,Josef Doctora, b Kumbhare,0,6,0,0,0.00,out
T20I # 2170,Japan Vs Philippines,Philippines,4,Daniel Smith(c), b Takahashi,5,14,0,0,35.71,out
T20I # 2170,Japan Vs Philippines,Philippines,5,Miggy Podosky,c Miyauchi b Suzuki,2,5,0,0,40.00,out
T20I # 2170,Japan Vs Philippines,Philippines,6,Gurbhupinder Chohan,c sub (K Kubota) b SakuranoThomas,11,9,1,0,122.22,out
T20I # 2170,Japan Vs Philippines,Philippines,7,Kepler Lukies,not out ,6,7,1,0,85.71,not_out
T20I # 2159,Denmark Vs Germany,Denmark,1,Nicolaj Laegsgaard,c  Richardson b Klein,0,1,0,0,0.00,out
T20I # 2159,Denmark Vs Germany,Denmark,2,Taranjit Bharaj(c), b Bharathi,43,37,2,1,116.21,out
T20I # 2159,Denmark Vs Germany,Denmark,3,Abdul Hashmi , b Klein,2,3,0,0,66.66,out
T20I # 2159,Denmark Vs Germany,Denmark,4,Saif Ahmad,c Faisal Mubashir b Bharathi,40,38,5,1,105.26,out
T20I # 2159,Denmark Vs Germany,Denmark,5,Oliver Hald,c Faisal Mubashir b Muslim Yar,6,10,0,0,60.00,out
T20I # 2159,Denmark Vs Germany,Denmark,6,Shangeev Thanikaithasan  ,c Ghulam Ahmadi b Muslim Yar,12,11,1,0,109.09,out
T20I # 2159,Denmark Vs Germany,Denmark,7,Saran Aslam,c Bharathi b Ghulam Ahmadi,4,7,0,0,57.14,out
T20I # 2159,Denmark Vs Germany,Denmark,8,Jonas Henriksen,c Sachin Mandy b Ghulam Ahmadi,2,5,0,0,40.00,out
T20I # 2159,Denmark Vs Germany,Denmark,9,Lucky Ali,not out ,6,5,0,0,120.00,not_out
T20I # 2159,Denmark Vs Germany,Denmark,10,Saud Munir , b Sahir Naqash,0,2,0,0,0.00,out
T20I # 2159,Denmark Vs Germany,Denmark,11,Abdullah Mahmood,not out ,2,1,0,0,200.00,not_out
T20I # 2159,Denmark Vs Germany,Germany,1,Venkatraman Ganesan(c),run out ( Abdul HashmiThanikaithasan),2,5,0,0,40.00,out
T20I # 2159,Denmark Vs Germany,Germany,2,Joshua van Heerden,c Ahmad b Abdullah Mahmood,42,33,7,0,127.27,out
T20I # 2159,Denmark Vs Germany,Germany,3,Michael Richardson , b Abdullah Mahmood,27,20,3,2,135.00,out
T20I # 2159,Denmark Vs Germany,Germany,4,Faisal Mubashir,not out ,21,21,2,0,100.00,not_out
T20I # 2159,Denmark Vs Germany,Germany,5,Sahir Naqash, b Abdullah Mahmood,20,9,2,1,222.22,out
T20I # 2159,Denmark Vs Germany,Germany,6,Dylan Blignaut,not out ,12,13,0,1,92.30,not_out
T20I # 2054,Cambodia Vs Singapore,Cambodia,1,Ram Sharan,c Bhargava b Avi Dixit,0,6,0,0,0.00,out
T20I # 2054,Cambodia Vs Singapore,Cambodia,2,Lakshit Gupta,c Sharma b Amjad Mahboob,37,38,4,1,97.36,out
T20I # 2054,Cambodia Vs Singapore,Cambodia,3,Mahaj Midda ,c  Aman Desai b Paraam,32,25,0,4,128.00,out
T20I # 2054,Cambodia Vs Singapore,Cambodia,4,Luqman Butt(c),c Krishna b Bhargava,49,23,4,3,213.04,out
