match_id,match_name,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T20I # 2068,Denmark Vs Finland,Denmark,Lucky Ali,4,0,16,3,4.00,13,0,0,1,0
T20I # 2068,Denmark Vs Finland,Denmark,Abdullah Mahmood,4,0,27,0,6.75,7,1,1,1,0
T20I # 2150,Denmark Vs Ireland,Ireland,Mark Adair,4,0,22,3,5.50,14,2,0,3,0
T20I # 2150,Denmark Vs Ireland,Ireland,Josh Little,4,0,35,0,8.75,11,3,2,2,0
T20I # 2150,Denmark Vs Ireland,Ireland,Barry McCarthy,4,0,16,3,4.00,15,1,0,1,0
T20I # 2150,Denmark Vs Ireland,Ireland,Curtis Campher,4,0,20,1,5.00,10,1,0,1,0
T20I # 2150,Denmark Vs Ireland,Ireland,Ben White,4,0,28,2,7.00,9,4,0,0,0
T20I # 2150,Denmark Vs Ireland,Denmark,Nicolaj Laegsgaard,3.3,0,25,0,7.14,13,2,2,0,0
T20I # 2150,Denmark Vs Ireland,Denmark,Oliver Hald,1,0,14,0,14.00,1,3,0,0,0
T20I # 2150,Denmark Vs Ireland,Denmark,Jonas Henriksen,3,0,28,1,9.33,8,3,1,2,0
T20I # 2150,Denmark Vs Ireland,Denmark,Saud Munir,4,0,34,0,8.50,8,5,0,0,0
T20I # 2150,Denmark Vs Ireland,Denmark,Abdullah Mahmood,3,0,21,0,7.00,3,2,0,0,0
T20I # 2074,Finland Vs Sweden,Sweden,Abdul Naser Baluch,4,0,16,2,4.00,19,3,0,1,0
T20I # 2074,Finland Vs Sweden,Sweden,Khalid Zahid,3.2,0,24,3,7.20,10,0,2,1,0
T20I # 2074,Finland Vs Sweden,Sweden,Zaker Taqawi,4,0,20,0,5.00,11,1,0,0,0
T20I # 2074,Finland Vs Sweden,Sweden,Shahzeb Choudhry,4,0,11,4,2.75,16,0,0,1,0
T20I # 2074,Finland Vs Sweden,Sweden,Prashant Shukla,2,0,9,1,4.50,8,1,0,0,0
T20I # 2074,Finland Vs Sweden,Sweden,Saeed Ahmed,2,0,19,0,9.50,5,2,1,1,0
T20I # 2074,Finland Vs Sweden,Finland,Amjad Sher,4,0,20,3,5.00,13,2,0,3,0
T20I # 2074,Finland Vs Sweden,Finland,Peter Gallagher,4,0,17,1,4.25,14,1,0,0,0
T20I # 2074,Finland Vs Sweden,Finland,Parveen Kumar,3.2,0,30,3,9.00,6,4,0,1,0
T20I # 2074,Finland Vs Sweden,Finland,Mahesh Tambe,4,0,18,0,4.50,16,2,0,2,0
T20I # 2074,Finland Vs Sweden,Finland,Akhil Arjunan,4,0,12,1,3.00,15,1,0,0,0
T20I # 2031,South Africa Vs West Indies,West Indies,Akeal Hosein,2,0,28,1,14.00,4,3,2,0,0
T20I # 2031,South Africa Vs West Indies,West Indies,Sheldon Cottrell,3,0,31,2,10.33,7,1,3,2,0
T20I # 2031,South Africa Vs West Indies,West Indies,Alzarri Joseph,2,0,21,1,10.50,2,3,0,1,0
T20I # 2031,South Africa Vs West Indies,West Indies,Romario Shepherd,2,0,20,1,10.00,3,1,1,2,0
T20I # 2031,South Africa Vs West Indies,West Indies,Odean Smith,2,0,27,2,13.50,3,3,1,1,1
T20I # 2031,South Africa Vs West Indies,South Africa,Bjorn Fortuin,2,0,42,1,21.00,2,2,5,1,0
T20I # 2031,South Africa Vs West Indies,South Africa,Wayne Parnell,1.3,0,25,0,16.66,1,2,2,1,0
T20I # 2031,South Africa Vs West Indies,South Africa,Sisanda Magala,2,0,21,3,10.50,4,4,0,0,0
T20I # 2031,South Africa Vs West Indies,South Africa,Tabraiz Shamsi,2,0,27,1,13.50,2,0,3,1,0
T20I # 2031,South Africa Vs West Indies,South Africa,Anrich Nortje,3,0,17,1,5.66,10,1,1,1,0
T20I # 2190,Croatia Vs Hungary,Hungary,Abhitesh Prashar,3,0,15,1,5.00,10,2,0,1,0
T20I # 2190,Croatia Vs Hungary,Hungary,Sheikh Rasik,3,1,13,1,4.33,12,0,1,0,0
T20I # 2190,Croatia Vs Hungary,Hungary,Abbas Ghani,2,0,14,2,7.00,9,1,1,1,1
T20I # 2190,Croatia Vs Hungary,Hungary,Abishek Kheterpal,1,0,4,0,4.00,5,1,0,0,0
T20I # 2190,Croatia Vs Hungary,Hungary,Abhijeet Ahuja,2,1,8,2,4.00,10,2,0,0,0
T20I # 2190,Croatia Vs Hungary,Hungary,Vinoth Ravindran,3.3,0,6,3,1.71,16,0,0,0,0
T20I # 2190,Croatia Vs Hungary,Hungary,Yadwinder Singh,2,0,2,0,1.00,10,0,0,0,0
T20I # 2190,Croatia Vs Hungary,Croatia,Aman Maheshwari,2,0,19,1,9.50,6,2,1,1,0
T20I # 2190,Croatia Vs Hungary,Croatia,Naseem Khan,1,0,8,1,8.00,3,0,1,0,0
T20I # 2190,Croatia Vs Hungary,Croatia,Vasu Pulibanti,2,0,15,1,7.50,5,0,1,2,0
T20I # 2190,Croatia Vs Hungary,Croatia,Alen Magdalenic	,1.2,0,17,0,12.75,3,1,1,2,1
T20I # 2190,Croatia Vs Hungary,Croatia,Christopher Osborne,1,0,7,0,7.00,2,1,0,0,0
T20I # 2229,England Vs New Zealand,New Zealand,Adam Milne,4,0,23,0,5.75,10,2,0,0,0
T20I # 2229,England Vs New Zealand,New Zealand,Tim Southee,4,0,48,1,12.00,11,3,5,0,0
T20I # 2229,England Vs New Zealand,New Zealand,Mitchell Santner,4,0,36,1,9.00,8,4,1,1,0
T20I # 2229,England Vs New Zealand,New Zealand,Lockie Ferguson,4,0,43,0,10.75,12,5,2,1,1
T20I # 2229,England Vs New Zealand,New Zealand,Ish Sodhi,4,0,44,2,11.00,6,2,4,0,0
T20I # 2229,England Vs New Zealand,England,Sam Curran,3,0,18,1,6.00,8,2,0,1,1
T20I # 2229,England Vs New Zealand,England,Gus Atkinson,2.5,0,20,4,7.05,8,1,1,0,0
T20I # 2229,England Vs New Zealand,England,Brydon Carse,2,0,16,1,8.00,4,2,0,1,0
T20I # 2229,England Vs New Zealand,England,Adil Rashid,3,0,18,2,6.00,6,1,0,0,0
T20I # 2229,England Vs New Zealand,England,Moeen Ali,1,0,9,0,9.00,1,1,0,0,0
T20I # 2229,England Vs New Zealand,England,Liam Livingstone,1,0,16,1,16.00,1,2,1,0,0
T20I # 2229,England Vs New Zealand,England,Will Jacks,1,0,5,1,5.00,1,0,0,0,0
T20I # 2403,Botswana Vs Sierra Leone,Sierra Leone,George Sesay,4,0,6,4,1.50,-,-,-,1,0
T20I # 2403,Botswana Vs Sierra Leone,Sierra Leone,Samuel Conteh,4,0,22,0,5.50,-,-,-,1,0
T20I # 2403,Botswana Vs Sierra Leone,Sierra Leone,Chernoh Bah,3,0,16,0,5.33,-,-,-,0,0
T20I # 2403,Botswana Vs Sierra Leone,Sierra Leone,Abass Gbla,3,0,16,1,5.33,-,-,-,0,0
T20I # 2403,Botswana Vs Sierra Leone,Sierra Leone,Raymond Coker,3,0,23,1,7.66,-,-,-,1,0
T20I # 2403,Botswana Vs Sierra Leone,Sierra Leone,George Ngegba,3,0,23,1,7.66,-,-,-,0,0
T20I # 2403,Botswana Vs Sierra Leone,Sierra Leone,Alusine Turay,0,0,0,0,0.00,-,-,-,0,1
T20I # 2403,Botswana Vs Sierra Leone,Botswana,Karabo Modise,1.1,0,7,1,6.00,-,-,-,0,0
T20I # 2403,Botswana Vs Sierra Leone,Botswana,Losika Makgale,3.4,0,23,1,6.27,-,-,-,1,0
T20I # 2403,Botswana Vs Sierra Leone,Botswana,Reynier Swart,2.5,0,9,2,3.17,-,-,-,1,0
T20I # 2403,Botswana Vs Sierra Leone,Botswana,Katlo Piet,4,0,25,0,6.25,-,-,-,0,0
T20I # 2403,Botswana Vs Sierra Leone,Botswana,Dhruvkumar Maisuria,4,0,22,1,5.50,-,-,-,0,0
T20I # 2403,Botswana Vs Sierra Leone,Botswana,Karabo Motlhanka,1,0,13,0,13.00,-,-,-,0,0
T20I # 2403,Botswana Vs Sierra Leone,Botswana,Michael Badenhorst,3,0,14,2,4.66,-,-,-,0,0
T20I # 2147,Austria Vs Jersey,Jersey,Julius Sumerauer,4,0,17,2,4.25,16,2,0,3,0
T20I # 2147,Austria Vs Jersey,Jersey,Elliot Miles,3,1,20,1,6.66,10,4,0,0,0
T20I # 2147,Austria Vs Jersey,Jersey,Charles Perchard,4,0,22,2,5.50,14,4,0,0,0
T20I # 2147,Austria Vs Jersey,Jersey,Benjamin Ward,4,0,18,0,4.50,9,1,0,0,0
T20I # 2147,Austria Vs Jersey,Jersey,Dominic Blampied,1,0,12,0,12.00,0,0,1,0,0
T20I # 2147,Austria Vs Jersey,Jersey,Harrison Carlyon,1,0,4,1,4.00,2,0,0,0,0
T20I # 2147,Austria Vs Jersey,Jersey,Nick Greenwood,3,0,10,2,3.33,12,1,0,1,0
T20I # 2147,Austria Vs Jersey,Austria,Amit	Nathwani,2,0,22,0,11.00,5,4,0,1,0
T20I # 2147,Austria Vs Jersey,Austria,Aqib Iqbal,2,0,27,1,13.50,4,4,1,1,0
T20I # 2147,Austria Vs Jersey,Austria,Sahel Zadran,1.2,0,11,0,8.25,4,2,0,1,0
T20I # 2147,Austria Vs Jersey,Austria,Shahil Momin,2,0,22,0,11.00,4,3,1,0,0
T20I # 2147,Austria Vs Jersey,Austria,Abdullah Akbarjan,2,0,24,1,12.00,5,0,3,0,0
T20I # 2055,Portugal Vs Malta,Malta,Ashok Bishnoi,4,1,28,1,7.00,13,0,2,1,2
T20I # 2055,Portugal Vs Malta,Malta,Fanyan Mughal,4,0,35,1,8.75,8,5,0,0,0
T20I # 2055,Portugal Vs Malta,Malta,Fazil Rahman,4,0,26,2,6.50,12,1,0,1,1
T20I # 2055,Portugal Vs Malta,Malta,Amar Sharma,4,0,32,1,8.00,7,1,0,3,0
T20I # 2055,Portugal Vs Malta,Malta,David Marks,2,0,18,0,9.00,6,0,2,1,0
T20I # 2055,Portugal Vs Malta,Malta,Varun Thamotharam,2,0,18,0,9.00,5,3,0,1,0
T20I # 2055,Portugal Vs Malta,Portugal,Junaid Khan,4,0,18,3,4.50,16,1,0,4,0
T20I # 2055,Portugal Vs Malta,Portugal,Najjam Shahzad,2,0,15,0,7.50,7,3,0,1,0
T20I # 2055,Portugal Vs Malta,Portugal,Siraj Ullah Khadem,3.3,1,17,5,4.85,14,1,1,1,1
T20I # 2055,Portugal Vs Malta,Portugal,Francoise Stoman,3,0,18,0,6.00,6,0,0,1,0
T20I # 2055,Portugal Vs Malta,Portugal,Amir Zaib,1,0,2,2,2.00,5,0,0,1,0
T20I # 2268,Panama Vs Cayman Islands,Cayman Islands,Conroy Wright,4,0,17,1,4.25,16,1,1,1,0
T20I # 2268,Panama Vs Cayman Islands,Cayman Islands,Alistair Ifill,4,0,15,1,3.75,17,0,1,1,0
T20I # 2268,Panama Vs Cayman Islands,Cayman Islands,Alessandro Morris,4,0,14,3,3.50,13,1,0,0,0
T20I # 2268,Panama Vs Cayman Islands,Cayman Islands,Troy Taylor,4,0,23,1,5.75,11,2,0,2,0
T20I # 2268,Panama Vs Cayman Islands,Cayman Islands,Romeo Dunka,4,1,10,2,2.50,16,0,0,0,1
T20I # 2268,Panama Vs Cayman Islands,Panama,Khengar Bhal Ahir,3,0,16,0,5.33,9,2,0,0,0
T20I # 2268,Panama Vs Cayman Islands,Panama,Abdullah Jasat,2,0,11,1,5.50,7,2,0,0,0
T20I # 2268,Panama Vs Cayman Islands,Panama,Rahul Ahir,3,0,20,0,6.66,7,1,1,0,0
T20I # 2268,Panama Vs Cayman Islands,Panama,Laxman Gaonkar,4,0,21,1,5.25,14,2,1,0,0
T20I # 2268,Panama Vs Cayman Islands,Panama,Jay Ahir,1,0,5,0,5.00,2,0,0,1,0
T20I # 2268,Panama Vs Cayman Islands,Panama,Faizan Patel,1,0,4,0,4.00,3,0,0,0,0
T20I # 2268,Panama Vs Cayman Islands,Panama,Yusuf Ebrahim,0.3,0,7,0,14.00,2,0,1,1,0
T20I # 2338,Oman Vs Singapore,Singapore,Janak Prakash,4,0,22,2,5.50,14,3,0,1,0
T20I # 2338,Oman Vs Singapore,Singapore,Ramesh Kalimuthu,4,0,25,2,6.25,10,3,0,0,0
T20I # 2338,Oman Vs Singapore,Singapore,Anish Paraam,4,0,45,2,11.25,6,4,2,1,0
T20I # 2338,Oman Vs Singapore,Singapore,Aryaveer Chaudhary,2,0,20,0,10.00,4,4,0,0,0
T20I # 2338,Oman Vs Singapore,Singapore,Anantha Krishna,1,0,15,0,15.00,1,0,2,0,0
T20I # 2338,Oman Vs Singapore,Singapore,Akshay Puri,2,0,18,0,9.00,2,1,1,0,0
T20I # 2338,Oman Vs Singapore,Singapore,Thilip Thilappan,3,0,26,0,8.66,3,3,0,2,0
T20I # 2338,Oman Vs Singapore,Oman,Bilal Khan,4,0,26,2,6.50,12,2,1,1,1
T20I # 2338,Oman Vs Singapore,Oman,Fayyaz Butt,4,0,21,2,5.25,12,1,0,3,0
T20I # 2338,Oman Vs Singapore,Oman,Shakeel Ahmed,4,0,21,1,5.25,14,3,0,1,0
T20I # 2338,Oman Vs Singapore,Oman,Zeeshan Maqsood,2,0,18,1,9.00,5,2,1,0,0
T20I # 2338,Oman Vs Singapore,Oman,Aqib Ilyas,4,0,32,1,8.00,10,0,3,0,0
T20I # 2338,Oman Vs Singapore,Oman,Mohammad Nadeem,2,0,21,1,10.50,6,3,1,1,0
T20I # 2021,Bahrain Vs Kuwait,Kuwait,Shahrukh Quddus,4,0,33,2,8.25,14,5,1,3,0
T20I # 2021,Bahrain Vs Kuwait,Kuwait,Ilyas Ahmed,3,0,18,1,6.00,12,3,0,1,0
T20I # 2021,Bahrain Vs Kuwait,Kuwait,Sayed Monib,4,0,30,2,7.50,13,3,2,0,0
T20I # 2021,Bahrain Vs Kuwait,Kuwait,Shiraz Khan,3,0,17,0,5.66,9,2,0,0,0
T20I # 2021,Bahrain Vs Kuwait,Kuwait,Mohammed Aslam,4,0,10,1,2.50,14,0,0,0,0
T20I # 2021,Bahrain Vs Kuwait,Kuwait,Adnan Idrees,2,0,26,1,13.00,4,1,3,0,0
T20I # 2021,Bahrain Vs Kuwait,Bahrain,Rizwan Butt,3.1,0,28,0,8.84,8,5,0,2,0
T20I # 2021,Bahrain Vs Kuwait,Bahrain,Abdul Majid,4,0,30,0,7.50,-,-,-,1,0
T20I # 2021,Bahrain Vs Kuwait,Bahrain,Sathaiya Veerapathiran,2,0,24,1,12.00,5,2,2,1,0
T20I # 2021,Bahrain Vs Kuwait,Bahrain,Sarfaraz Ali,3,0,22,0,7.33,5,1,1,0,0
T20I # 2021,Bahrain Vs Kuwait,Bahrain,Imran Anwar,4,0,19,3,4.75,10,1,0,0,0
T20I # 2021,Bahrain Vs Kuwait,Bahrain,Junaid Aziz,2,0,13,0,6.50,3,0,0,1,0
T20I # 2195,Guernsey Vs Germany,Germany,Fayaz Khan,4,0,15,3,3.75,17,2,0,1,0
T20I # 2195,Guernsey Vs Germany,Germany,Ghulam Ahmadi,4,0,21,2,5.25,10,1,0,0,0
T20I # 2195,Guernsey Vs Germany,Germany,Elam Bharathi,4,0,16,0,4.00,10,0,0,1,0
T20I # 2195,Guernsey Vs Germany,Germany,Muslim Yar,4,0,14,2,3.50,12,0,0,0,0
T20I # 2195,Guernsey Vs Germany,Germany,Venkatraman Ganesan,2,0,14,1,7.00,5,2,0,0,0
T20I # 2195,Guernsey Vs Germany,Germany,Sahir Naqash,2,0,12,1,6.00,3,0,0,1,0
T20I # 2195,Guernsey Vs Germany,Guernsey,Matthew Stokes,1,0,15,0,15.00,2,2,1,0,0
T20I # 2195,Guernsey Vs Germany,Guernsey,Luke Thomas Bichard,3,0,23,1,7.66,9,4,0,0,0
T20I # 2195,Guernsey Vs Germany,Guernsey,Dane Mullen,2,0,12,0,6.00,7,2,0,0,0
T20I # 2195,Guernsey Vs Germany,Guernsey,David Hooper,1,0,16,0,16.00,1,2,0,1,0
T20I # 2195,Guernsey Vs Germany,Guernsey,Adam Martel,2,0,15,0,7.50,3,0,1,0,0
T20I # 2195,Guernsey Vs Germany,Guernsey,Tom Nightingale,2,0,17,0,8.50,4,1,1,1,0
T20I # 2377,Rwanda Vs Uganda,Uganda,Alpesh Ramjani,3,2,1,2,0.33,17,0,0,0,0
T20I # 2377,Rwanda Vs Uganda,Uganda,Bilal Hassan,2,0,16,0,8.00,7,2,1,0,0
T20I # 2377,Rwanda Vs Uganda,Uganda,Dinesh Nakrani,3.5,0,16,2,4.17,15,1,0,0,0
T20I # 2377,Rwanda Vs Uganda,Uganda,Riazat Ali Shah,2,0,5,1,2.50,7,0,0,0,0
T20I # 2377,Rwanda Vs Uganda,Uganda,Henry Ssenyondo,4,0,10,2,2.50,14,0,0,0,0
T20I # 2377,Rwanda Vs Uganda,Uganda,Brian Masaba,4,0,10,2,2.50,15,0,0,0,0
T20I # 2377,Rwanda Vs Uganda,Rwanda,Muhammad Nadir,3,1,15,0,5.00,13,3,0,1,0
T20I # 2377,Rwanda Vs Uganda,Rwanda,Zappy Bimenyimana,2,0,15,0,7.50,7,3,0,0,0
T20I # 2377,Rwanda Vs Uganda,Rwanda,Martin Akayezu,2,0,19,1,9.50,6,2,0,3,0
T20I # 2377,Rwanda Vs Uganda,Rwanda,Clinton Rubagumya,1.1,0,17,0,14.57,1,3,0,1,0
T20I # 2324,Nepal Vs Hong Kong,Hong Kong,Ayush Shukla,4,0,37,1,9.25,9,5,1,0,0
T20I # 2324,Nepal Vs Hong Kong,Hong Kong,Haroon Arshad,4,0,39,2,9.75,9,3,2,0,0
T20I # 2324,Nepal Vs Hong Kong,Hong Kong,Aizaz Khan,4,0,36,1,9.00,7,3,1,2,0
T20I # 2324,Nepal Vs Hong Kong,Hong Kong,Ehsan Khan,4,0,39,0,9.75,10,3,2,1,0
T20I # 2324,Nepal Vs Hong Kong,Hong Kong,Mohammad Ghazanfar,4,0,53,2,13.25,6,1,5,2,1
T20I # 2324,Nepal Vs Hong Kong,Nepal,Karan KC,4,1,25,2,6.25,12,4,0,1,0
T20I # 2324,Nepal Vs Hong Kong,Nepal,Sompal Kami,3,0,24,2,8.00,5,3,0,2,0
T20I # 2324,Nepal Vs Hong Kong,Nepal,Lalit Rajbanshi,3,0,18,2,6.00,11,2,1,0,0
T20I # 2324,Nepal Vs Hong Kong,Nepal,Pratis GC,4,0,30,1,7.50,10,4,0,3,0
T20I # 2324,Nepal Vs Hong Kong,Nepal,Gulsan Jha,3,0,20,0,6.66,3,1,0,0,0
T20I # 2324,Nepal Vs Hong Kong,Nepal,Dipendra Singh Airee,3,0,11,1,3.66,8,0,0,1,0
T20I # 2059,Gibraltar Vs Malta,Malta,Amar Sharma,2,0,9,0,4.50,6,1,0,0,0
T20I # 2059,Gibraltar Vs Malta,Malta,Jaison Jerome,2,0,19,0,9.50,4,2,0,1,0
T20I # 2059,Gibraltar Vs Malta,Malta,Fanyan Mughal,2,0,17,0,8.50,4,3,0,0,0
T20I # 2059,Gibraltar Vs Malta,Malta,Fazil Rahman,4,0,32,4,8.00,10,4,0,0,0
T20I # 2059,Gibraltar Vs Malta,Malta,Yash Singh,3,0,18,1,6.00,9,2,0,0,0
T20I # 2059,Gibraltar Vs Malta,Malta,Varun Thamotharam,3,0,20,2,6.66,6,1,0,2,0
T20I # 2059,Gibraltar Vs Malta,Malta,David Marks,4,0,26,0,6.50,9,0,0,1,1
T20I # 2059,Gibraltar Vs Malta,Gibraltar,Avinash Pai,4,0,20,3,5.00,18,1,2,1,0
T20I # 2059,Gibraltar Vs Malta,Gibraltar,Louis Bruce,2,0,5,1,2.50,8,0,0,1,0
T20I # 2059,Gibraltar Vs Malta,Gibraltar,James Fitzgerald,4,0,18,1,4.50,11,1,0,1,0
T20I # 2059,Gibraltar Vs Malta,Gibraltar,Kabir Mirpuri,4,0,16,3,4.00,11,0,0,0,1
T20I # 2059,Gibraltar Vs Malta,Gibraltar,Samarth Bodha,1,0,3,0,3.00,3,0,0,0,0
T20I # 2034,Bangladesh Vs Ireland,Ireland,Harry Tector,2,0,16,1,8.00,6,0,1,3,0
T20I # 2034,Bangladesh Vs Ireland,Ireland,Mark Adair,3.2,0,48,1,14.40,4,6,2,2,0
T20I # 2034,Bangladesh Vs Ireland,Ireland,Graham Hume,4,0,35,1,8.75,7,3,1,1,0
T20I # 2034,Bangladesh Vs Ireland,Ireland,Craig Young,4,0,45,2,11.25,5,4,2,0,0
T20I # 2034,Bangladesh Vs Ireland,Ireland,Gareth Delany,3,0,21,0,7.00,6,0,1,0,0
T20I # 2034,Bangladesh Vs Ireland,Ireland,Ben White,3,0,37,0,12.33,6,4,2,1,0
T20I # 2034,Bangladesh Vs Ireland,Bangladesh,Nasum Ahmed,1,0,18,0,18.00,1,4,0,1,0
T20I # 2034,Bangladesh Vs Ireland,Bangladesh,Mustafizur Rahman,2,0,16,0,8.00,4,2,0,0,0
T20I # 2034,Bangladesh Vs Ireland,Bangladesh,Hasan Mahmud,2,0,20,1,10.00,5,4,0,1,0
T20I # 2034,Bangladesh Vs Ireland,Bangladesh,Taskin Ahmed,2,0,16,4,8.00,5,2,0,0,1
T20I # 2034,Bangladesh Vs Ireland,Bangladesh,Shakib Al Hasan,1,0,5,0,5.00,4,1,0,0,0
T20I # 2234,Qatar Vs Bahrain,Bahrain,Ali Dawood,4,0,29,1,7.25,11,2,0,2,1
T20I # 2234,Qatar Vs Bahrain,Bahrain,Rizwan Butt,4,0,43,0,10.75,11,3,3,1,3
T20I # 2234,Qatar Vs Bahrain,Bahrain,Sathaiya Veerapathiran,3,0,21,1,7.00,7,1,1,1,0
T20I # 2234,Qatar Vs Bahrain,Bahrain,Imran Anwar,2,0,14,0,7.00,4,2,0,0,0
T20I # 2234,Qatar Vs Bahrain,Bahrain,Abdul Majid,4,1,11,2,2.75,17,1,0,0,0
T20I # 2234,Qatar Vs Bahrain,Bahrain,Mohsin Zaki,3,0,20,1,6.66,6,0,1,0,0
T20I # 2234,Qatar Vs Bahrain,Qatar,Muhammad Murad,3,0,23,0,7.66,6,1,0,2,2
T20I # 2234,Qatar Vs Bahrain,Qatar,Muhammad Jabir,4,0,26,2,6.50,14,2,0,1,2
T20I # 2234,Qatar Vs Bahrain,Qatar,Bukhar Illikkal,3,0,8,1,2.66,12,0,0,1,0
T20I # 2234,Qatar Vs Bahrain,Qatar,Adnan Mirza,3,0,18,1,6.00,6,0,1,0,0
T20I # 2234,Qatar Vs Bahrain,Qatar,Himanshu Rathod,4,0,27,2,6.75,10,2,1,0,0
T20I # 2018,England Vs Bangladesh,Bangladesh,Nasum Ahmed,4,0,31,1,7.75,7,3,1,0,0
T20I # 2018,England Vs Bangladesh,Bangladesh,Taskin Ahmed,4,0,35,1,8.75,6,5,0,0,0
T20I # 2018,England Vs Bangladesh,Bangladesh,Mustafizur Rahman,4,0,34,1,8.50,9,3,1,3,0
T20I # 2018,England Vs Bangladesh,Bangladesh,Shakib Al Hasan,4,0,26,1,6.50,7,1,1,0,0
T20I # 2018,England Vs Bangladesh,Bangladesh,Hasan Mahmud,4,0,26,2,6.50,9,0,2,0,0
T20I # 2018,England Vs Bangladesh,England,Sam Curran,2,0,18,0,9.00,3,3,0,0,0
T20I # 2018,England Vs Bangladesh,England,Chris Woakes,2,0,21,0,10.50,4,4,0,0,0
T20I # 2018,England Vs Bangladesh,England,Jofra Archer,3,0,27,1,9.00,4,3,0,1,0
T20I # 2018,England Vs Bangladesh,England,Adil Rashid,3,0,25,1,8.33,7,2,1,0,0
T20I # 2018,England Vs Bangladesh,England,Mark Wood,2,0,24,1,12.00,3,5,0,0,0
T20I # 2018,England Vs Bangladesh,England,Moeen Ali,4,0,27,1,6.75,10,4,0,0,0
T20I # 2018,England Vs Bangladesh,England,Chris Jordan,2,0,16,0,8.00,5,3,0,0,0
T20I # 2248,Saudi Arabia Vs Qatar,Qatar,Muhammad Jabir,3,0,25,0,8.33,8,1,1,1,1
T20I # 2248,Saudi Arabia Vs Qatar,Qatar,Adnan Mirza,3,0,13,3,4.33,13,1,1,0,0
T20I # 2248,Saudi Arabia Vs Qatar,Qatar,Muhammad Murad,4,0,37,2,9.25,8,2,1,4,0
T20I # 2248,Saudi Arabia Vs Qatar,Qatar,Bukhar Illikkal,4,0,35,0,8.75,6,0,3,0,0
T20I # 2248,Saudi Arabia Vs Qatar,Qatar,Mohammed Irshad,1,0,9,0,9.00,0,1,0,0,0
T20I # 2248,Saudi Arabia Vs Qatar,Qatar,Yousuf Ali,3,0,16,0,5.33,5,0,0,0,0
T20I # 2248,Saudi Arabia Vs Qatar,Qatar,Himanshu Rathod,2,0,10,0,5.00,8,2,0,0,0
T20I # 2248,Saudi Arabia Vs Qatar,Saudi Arabia,Khalander Mustafa,3,0,18,0,6.00,11,2,0,2,0
T20I # 2248,Saudi Arabia Vs Qatar,Saudi Arabia,Zain Ul Abidin,3,0,34,0,11.33,8,4,2,0,0
T20I # 2248,Saudi Arabia Vs Qatar,Saudi Arabia,Usman Najeeb,3.4,0,41,1,11.18,7,5,2,0,0
T20I # 2248,Saudi Arabia Vs Qatar,Saudi Arabia,Ahmed Baladraf,4,0,19,2,4.75,10,1,0,0,0
T20I # 2248,Saudi Arabia Vs Qatar,Saudi Arabia,Hisham Shaikh,4,0,28,0,7.00,9,1,1,1,0
T20I # 2248,Saudi Arabia Vs Qatar,Saudi Arabia,Manan Ali,1,0,8,0,8.00,0,0,0,0,0
T20I # 2418,Indonesia Vs Philippines,Philippines,Kepler Lukies,4,0,17,2,4.25,15,1,0,1,0
T20I # 2418,Indonesia Vs Philippines,Philippines,Daniel Smith,1,0,9,0,9.00,4,1,0,3,0
T20I # 2418,Indonesia Vs Philippines,Philippines,Huzaifa Mohammed,4,0,25,3,6.25,12,2,1,0,0
T20I # 2418,Indonesia Vs Philippines,Philippines,Liam Myott,4,0,27,2,6.75,9,3,0,0,0
T20I # 2418,Indonesia Vs Philippines,Philippines,Henry Tyler,4,0,34,1,8.50,9,5,0,1,0
T20I # 2418,Indonesia Vs Philippines,Philippines,Amanpreet Sirah,3,0,25,0,8.33,5,2,0,2,0
T20I # 2418,Indonesia Vs Philippines,Indonesia,Ferdinando Banunaek,4,0,32,0,8.00,11,2,2,0,0
T20I # 2418,Indonesia Vs Philippines,Indonesia,Maxi Koda,4,0,19,2,4.75,10,1,0,0,0
T20I # 2418,Indonesia Vs Philippines,Indonesia,Kadek Gamantika,4,0,17,2,4.25,14,2,0,0,0
T20I # 2418,Indonesia Vs Philippines,Indonesia,Gede Priandana,1,0,10,0,10.00,2,2,0,0,0
T20I # 2418,Indonesia Vs Philippines,Indonesia,Danilson Hawoe,4,0,29,1,7.25,10,1,1,1,0
T20I # 2418,Indonesia Vs Philippines,Indonesia,Ketut Artawan,3,0,12,2,4.00,7,0,0,0,0
T20I # 2115,Turkey Vs Bulgaria,Bulgaria,Danyal Raja,4,1,35,2,8.75,15,5,1,2,0
T20I # 2115,Turkey Vs Bulgaria,Bulgaria,Gagandeep Singh,3,0,17,0,5.66,14,1,0,6,0
T20I # 2115,Turkey Vs Bulgaria,Bulgaria,Isa Zaroo,3,0,36,1,12.00,9,2,3,2,0
T20I # 2115,Turkey Vs Bulgaria,Bulgaria,Delrick Varghese,1,0,10,1,10.00,4,2,0,1,0
T20I # 2115,Turkey Vs Bulgaria,Bulgaria,Prakash Mishra,4,0,25,2,6.25,15,2,2,0,0
T20I # 2115,Turkey Vs Bulgaria,Bulgaria,Dimo Nikolov,3,0,17,0,5.66,11,1,1,1,0
T20I # 2115,Turkey Vs Bulgaria,Bulgaria,Huzaif Yousuf,1.4,1,2,1,1.20,10,0,0,2,0
